PIN,Property_Address,Tax_Year,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Full_Baths,Half_Baths,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price
29043150210000,14431 S WALLACE ST,2004,202,826700.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,887.0,3750.0,56.0,-87.63632690000001,41.63205670000001,47.0,Car-Dependent,87000
12321000000000,59  DEWEY AVE NORTHLAKE,2018,203,811800.0,5.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,1064.0,10032.0,68.0,-87.89976598,41.9182658,20.0,Car-Dependent,209000
19134060200000,5943 S CAMPBELL,2004,211,835000.0,2-story,9.0,5.0,Full basement,0.0,No,2.0,0.0,2758.0,3750.0,92.0,-87.68597679999999,41.7852801,70.0,Very Walkable,265000
9223010000000,1330  GOOD AVE PARK RIDGE,2018,203,805901.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1320.0,4620.0,62.0,-87.86280331,42.03135656,45.0,Car-Dependent,250000
28174030370000,5930 LIBERTY SQ,2005,203,824505.0,1-story,7.0,3.0,Full basement,1.0,No,1.0,1.0,1317.0,7625.0,32.0,-87.7647058,41.607220700000006,55.0,Somewhat Walkable,233250
10133000000000,1604  PITNER AVE EVANSTON,2018,210,809600.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,1.0,884.0,2666.0,74.0,-87.70564995,42.04667769,51.0,Somewhat Walkable,170000
24164190190000,10808 S LAWLER,2008,234,822602.0,multilevel,6.0,3.0,Partial basement,0.0,Yes,1.0,1.0,1201.0,6875.0,50.0,-87.74628790000001,41.6959432,51.0,Somewhat Walkable,240000
16223070260000,4630 W 21ST,2005,211,813801.0,2-story,10.0,4.0,crawlspace,0.0,No,2.0,0.0,1722.0,3125.0,91.0,-87.7410598,41.8533625,76.0,Very Walkable,195000
14211110071252,3550 N LAKE SHORE 1102,2014,299,60900.0,,,,,,,,,,,,-87.6438535,41.9480112,89.0,Very Walkable,244000
18032270450000,4220 VERNON AVE,2013,234,819400.0,?,6.0,3.0,Partial basement,1.0,No,1.0,1.0,1293.0,6450.0,51.0,-87.84536379999999,41.813837799999995,57.0,Somewhat Walkable,178000
11191100000000,1100  OAK AVE EVANSTON,2018,206,809800.0,2.0,8.0,4.0,1.0,1.0,1.0,3.0,1.0,2812.0,5412.0,115.0,-87.68658997,42.03777563,80.0,Very Walkable,1
10114100000000,2205  FORESTVIEW RD EVANSTON,2018,206,809000.0,2.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,2757.0,6000.0,88.0,-87.713981,42.05746795,42.0,Car-Dependent,765000
12012150970000,7400 W EVERELL AVE,2013,203,100300.0,?,7.0,3.0,Full basement,0.0,No,1.0,0.0,1624.0,4188.0,54.0,-87.8120426,41.992801899999996,43.0,Car-Dependent,415000
7101010000000,21  KRISTIN DR SCHAUMBURG,2018,299,804713.0,,,,,,,1.0,,,550722.0,10.0,-88.08096552,42.05725281,50.0,Somewhat Walkable,130000
2123090000000,1104  CARPENTER DR PALATINE,2018,204,803605.0,1.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,2360.0,9000.0,38.0,-88.01665938,42.12583931,21.0,Car-Dependent,293100
17051161231006,1247 N BOSWORTH AVE,2010,299,241600.0,,,,,,,,,,,,-87.66584300000001,41.904806,96.0,Walker's Paradise,357000
10361200031037,6833 N KEDZIE,2008,299,20301.0,,,,,,,,,,,,-87.70922900000001,42.005565999999995,59.0,Somewhat Walkable,187000
8092210000000,1202 S VAIL AVE ARLINGTON HEIGHTS,2018,204,805110.0,1.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,2131.0,12150.0,47.0,-87.98393304,42.06219154,47.0,Car-Dependent,379000
8241000000000,725 W DEMPSTER ST DES PLAINES,2018,299,805111.0,,,,,,,1.0,,,87270.0,10.0,-87.93804156,42.03683622,56.0,Somewhat Walkable,59500
18253120150000,7624 S 78TH AV,2013,203,820501.0,1-story,5.0,3.0,crawlspace,0.0,No,1.0,0.0,1000.0,6600.0,50.0,-87.81476909999999,41.751892,52.0,Somewhat Walkable,139500
14193070481002,2001 W ADDISON 1W,2003,299,50800.0,,,,,,,,,,,,-87.6787352,41.9465917,87.0,Very Walkable,346000
15093211490000,3607 MADISON,2004,205,817101.0,2-story,8.0,4.0,crawlspace,0.0,Yes,2.0,0.0,2332.0,4375.0,99.0,-87.8774332,41.8782152,71.0,Very Walkable,179900
14311300090000,6435 TOWER CT,2004,203,832200.0,?,5.0,3.0,Full basement,0.0,No,1.0,0.0,1378.0,2400.0,113.0,-87.7528446,41.9978329,47.0,Car-Dependent,407500
19202100240000,5726 W 64TH PL,2006,201,640600.0,,,,,,,,,,,,-87.765146,41.775521000000005,67.0,Somewhat Walkable,59000
7211000000000,1026  TOBEY CT SCHAUMBURG,2018,299,804710.0,,,,,,,1.0,,,1545552.0,10.0,-88.10345484,42.03023137,15.0,Car-Dependent,116000
2274140000000,112  NEW CASTLE CT ROLLING MEADOWS,2018,295,804106.0,2.0,7.0,3.0,1.0,0.0,1.0,2.0,1.0,1741.0,2689.0,32.0,-88.04879717,42.08224204,34.0,Car-Dependent,174000
10172100000000,9206  MANGO AVE MORTON GROVE,2018,278,808500.0,2.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,2325.0,7980.0,53.0,-87.77042889,42.04852124,50.0,Somewhat Walkable,420000
12292100000000,10615 W GRAND AVE MELROSE PARK,2018,203,811702.0,1.0,6.0,4.0,3.0,0.0,2.0,2.0,0.0,1550.0,14310.0,46.0,-87.88934845,41.93010764,60.0,Somewhat Walkable,145000
13173030240000,4249 N MELVINA,2004,202,150502.0,?,6.0,3.0,Full basement,0.0,No,1.0,1.0,600.0,3990.0,83.0,-87.7815282,41.9580571,64.0,Somewhat Walkable,294500
2014000000000,1645 E RAINBOW BAY LN PALATINE,2018,299,803606.0,,,,,,,1.0,,,1315365.0,10.0,-88.01115625,42.14389766,39.0,Car-Dependent,145000
16314160160000,3739 EUCLID,2008,203,815500.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,0.0,1436.0,3720.0,75.0,-87.7909547,41.823559700000004,64.0,Somewhat Walkable,222000
19144210230000,3450 W 62ND ST,2006,211,660400.0,2-story,8.0,4.0,Full basement,0.0,No,1.0,0.0,1588.0,3100.0,65.0,-87.71004549999999,41.7809021,80.0,Very Walkable,273000
10232200000000,8530  MCCORMICK BLVD SKOKIE,2018,211,807200.0,2.0,9.0,5.0,1.0,0.0,1.0,2.0,0.0,2460.0,5320.0,54.0,-87.71132612,42.03640588,61.0,Somewhat Walkable,315000
18334010040000,110 N NOLTON AVE,2006,203,820202.0,1-story,5.0,3.0,Slab basement,0.0,Yes,1.0,0.0,1450.0,3750.0,55.0,-87.866378,41.73943,34.0,Car-Dependent,263000
13252260070000,1136 LAUREL AV,2005,203,210900.0,?,7.0,3.0,Full basement,0.0,No,2.0,0.0,1392.0,6250.0,109.0,-87.85664440000001,42.1568993,36.0,Car-Dependent,550000
14062240111004,8038 NILES LN,2014,299,20902.0,,,,,,,,,,,,-87.7519707,42.0275041,86.0,Very Walkable,77000
11181200000000,1740  OAK AVE EVANSTON,2018,299,809500.0,,,,,,,1.0,,,116985.0,10.0,-87.68766855,42.04953451,91.0,Walker's Paradise,177000
9341020000000,201  THAMES PKY PARK RIDGE,2018,299,805701.0,,,,,,,1.0,,,872316.0,10.0,-87.85772062,42.00581388,15.0,Car-Dependent,134500
9152080000000,9013  SHERRY LN DES PLAINES,2018,295,806003.0,2.0,7.0,3.0,2.0,0.0,1.0,1.0,1.0,1632.0,5442.0,53.0,-87.85095062,42.052212299999994,61.0,Somewhat Walkable,174000
13361160410000,2066 N HUMBOLT BLVD,2003,211,221200.0,2-story,11.0,6.0,Full basement,0.0,No,3.0,0.0,3430.0,9570.0,113.0,-87.70284740000001,41.919399299999995,90.0,Very Walkable,400000
6361040000000,2060  SYCAMORE AVE HANOVER PARK,2018,203,804509.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,0.0,1532.0,34747.0,56.0,-88.15602489,41.99949837,42.0,Car-Dependent,105000
24101210190000,4612 W 98TH PL,2009,234,822701.0,multilevel,7.0,3.0,Partial basement,0.0,Yes,1.0,1.0,1272.0,6500.0,52.0,-87.73646070000001,41.7140511,51.0,Somewhat Walkable,218000
19223040340000,6738 S KOSTNER AVE,2011,203,650500.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1063.0,3750.0,59.0,-87.7325561,41.770082,64.0,Somewhat Walkable,135000
6274100000000,424 N MERRY OAKS RD STREAMWOOD,2018,278,804506.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,1.0,3692.0,9266.0,10.0,-88.19109829,42.00736941,26.0,Car-Dependent,340000
2171020000000,229  FLORENCE RD INVERNESS,2018,278,803603.0,2.0,9.0,4.0,3.0,1.0,1.0,2.0,1.0,2813.0,55321.0,29.0,-88.10134043,42.12111116,5.0,Car-Dependent,1
17063130401008,1011 N OAKLEY BLVD,2008,299,242400.0,,,,,,,,,,,,-87.6844317,41.8997518,94.0,Walker's Paradise,221500
19354050060000,3445 W 83RD PL,2005,203,700402.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1080.0,3150.0,43.0,-87.70885229999999,41.7412461,62.0,Somewhat Walkable,196500
6243110000000,615  WESTGATE TER STREAMWOOD,2018,203,804308.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,1347.0,7441.0,43.0,-88.16016055,42.01755149,33.0,Car-Dependent,192500
9132020000000,9220  ODELL AVE MORTON GROVE,2018,203,805302.0,1.0,6.0,4.0,4.0,0.0,1.0,2.0,1.0,1537.0,6897.0,53.0,-87.81044097,42.04876698,42.0,Car-Dependent,220000
9284030000000,2216  MAGNOLIA AVE DES PLAINES,2018,202,806502.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,864.0,6650.0,61.0,-87.87386863,42.01328194,47.0,Car-Dependent,125000
24131000380000,10342 S TROY AVE,2005,202,740100.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,893.0,4575.0,56.0,-87.7004221,41.704840000000004,56.0,Somewhat Walkable,225000
16303270120000,7111 RIVERSIDE DR,2004,203,814800.0,1-story,5.0,3.0,Full basement,0.0,Yes,1.0,1.0,1531.0,5852.0,50.0,-87.80144229999999,41.8425032,73.0,Very Walkable,274900
10132300000000,1745  WESLEY AVE EVANSTON,2018,206,809500.0,2.0,8.0,4.0,1.0,0.0,2.0,2.0,1.0,2880.0,5500.0,108.0,-87.69162819,42.05015596,78.0,Very Walkable,850000
22284100050000,1217 CAMELOT,2005,278,824003.0,2-story,8.0,4.0,Full basement,1.0,Yes,2.0,1.0,3249.0,13827.0,16.0,-87.97794209999999,41.6611269,20.0,Car-Dependent,615000
17053180601012,951 N WILLARD CT401,2008,299,842300.0,,,,,,,,,,,,-87.65822779999999,41.899533700000006,86.0,Very Walkable,163500
12332100000000,2058  EMERSON AVE MELROSE PARK,2018,202,811302.0,1.0,5.0,2.0,4.0,0.0,2.0,1.0,0.0,768.0,12535.0,69.0,-87.87163836,41.9165718,35.0,Car-Dependent,155000
22292230250000,1339 STATE ST,2005,211,824003.0,2-story,10.0,4.0,Partial basement,0.0,No,2.0,0.0,2538.0,5320.0,89.0,-87.9990379,41.6508073,40.0,Car-Dependent,237000
19012130610000,4018 S CAMPBELL,2008,203,580700.0,?,6.0,3.0,Full basement,0.0,No,1.0,0.0,1225.0,3596.0,95.0,-87.68747490000001,41.8204199,68.0,Somewhat Walkable,178000
17044240511148,1030 N STATE ST 44C,2014,299,81100.0,,,,,,,,,,,,-87.62890909999999,41.901285200000004,100.0,Walker's Paradise,525000
8121010000000,5 S PINE ST MOUNT PROSPECT,2018,299,804901.0,,,,,,,1.0,,,77574.0,10.0,-87.93918475,42.06545049,68.0,Somewhat Walkable,1
2123000000000,1157  CHESAPEAKE CT PALATINE,2018,295,803605.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1458.0,2819.0,34.0,-88.01513827,42.12825355,42.0,Car-Dependent,170000
2194240000000,4145  VICTORIA DR HOFFMAN ESTATES,2018,278,804105.0,2.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,2014.0,8290.0,37.0,-88.10812614,42.09846906,20.0,Car-Dependent,289500
27132010321012,7352 PARADISE LN,2012,299,824506.0,,,,,,,,,,,,-87.797892,41.614889,36.0,Car-Dependent,137500
33064080180000,2862 191ST PL,2010,203,828505.0,1-story,5.0,3.0,Full basement,0.0,No,1.0,0.0,1138.0,9655.0,38.0,-87.5462106,41.5480061,44.0,Car-Dependent,130000
19253180330000,7746 S ALBANY,2011,203,700100.0,1-story,5.0,3.0,Full basement,0.0,Yes,1.0,0.0,1074.0,3906.0,46.0,-87.7003066,41.7521137,39.0,Car-Dependent,140000
28043010181019,5227 JAMES LN 1419,2006,299,824503.0,,,,,,,,,,,,-87.749208,41.638017,29.0,Car-Dependent,142000
20202260300000,6628 S CARPENTER,2005,207,681000.0,2-story,6.0,3.0,Slab basement,0.0,No,1.0,0.0,1088.0,3125.0,34.0,-87.651053,41.773297,69.0,Somewhat Walkable,180000
10322130430000,6838 N LORON AV,2004,204,120100.0,1-story,8.0,4.0,Full basement,2.0,Yes,2.0,1.0,2087.0,9196.0,56.0,-87.7717595,42.0052408,44.0,Car-Dependent,612500
14193100471003,2242 W ROSCOE 3E,2014,299,50900.0,,,,,,,,,,,,-87.685129,41.943424,88.0,Very Walkable,382500
10233200000000,8238  CENTRAL PARK AVE SKOKIE,2018,203,807600.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1025.0,5535.0,61.0,-87.71873171,42.03113698,74.0,Very Walkable,259000
29201050170000,15915 LEXINGTON AVE,2006,202,827500.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,924.0,3175.0,114.0,-87.6495771,41.600217,59.0,Somewhat Walkable,69000
16023200170000,958 N HAMLIN,2005,211,231200.0,2-story,10.0,5.0,Slab basement,0.0,No,2.0,0.0,2230.0,3125.0,85.0,-87.7215523,41.898923700000005,71.0,Very Walkable,200000
16332180481006,3243 S 49TH AV,2005,299,814200.0,,,,,,,,,,,,-87.746611,41.833203000000005,63.0,Somewhat Walkable,100000
2241040000000,61 S STONINGTON DR PALATINE,2018,299,803901.0,,,,,,,1.0,,,674826.0,10.0,-88.01523123,42.10700364,9.0,Car-Dependent,220000
9254070050000,7515 N OCONTO AVE,2012,202,90100.0,,,,,,,,,,,,-87.80751090000001,42.017626799999995,76.0,Very Walkable,199000
2024000000000,510  SPRUCE DR PALATINE,2018,299,803608.0,,,,,,,1.0,,,75094.0,10.0,-88.03199018,42.14296992,46.0,Car-Dependent,62000
13132150180000,2746 W WINDSOR,2006,203,140800.0,1-story,6.0,3.0,Full basement,0.0,No,1.0,0.0,1391.0,3420.0,93.0,-87.6979967,41.9641467,73.0,Very Walkable,590000
4043060000000,625  DUNSTEN CIR NORTHBROOK,2018,295,801601.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1837.0,4287.0,37.0,-87.84675607,42.14136368,43.0,Car-Dependent,291500
4272010000000,2300  CHESTNUT AVE GLENVIEW,2018,299,802300.0,,,,,,,1.0,,,70921.0,10.0,-87.81459779,42.088027600000004,54.0,Somewhat Walkable,438000
9264240000000,50 N NORTHWEST HWY PARK RIDGE,2018,299,805501.0,,,,,,,1.0,,,63919.0,10.0,-87.83127012,42.01138825,91.0,Walker's Paradise,370000
17153070361074,1160 S MICHIGAN AV,2013,299,320600.0,,,,,,,,,,,,-87.62461529999999,41.86775479999999,95.0,Walker's Paradise,225500
13103100400000,4136 W CORNELIA,2005,211,140400.0,2-story,10.0,4.0,Full basement,0.0,No,2.0,0.0,1788.0,4375.0,79.0,-87.73065859999998,41.9449646,80.0,Very Walkable,399000
27134010291010,15661 WILD ROSE LN,2003,299,824107.0,,,,,,,,,,,,-87.798323,41.607112,54.0,Somewhat Walkable,180000
14211010341475,4151 W HENDERSON ST,2004,299,60800.0,,,,,,,,,,,,-87.7317209,41.9415494,82.0,Very Walkable,147000
9142120000000,8224 W CATINO TER NILES,2018,234,806004.0,4.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,1358.0,6463.0,45.0,-87.83155418,42.05074944,71.0,Very Walkable,310000
16192260510000,1513 S WESLEY AV,2003,203,814600.0,1-story,4.0,3.0,crawlspace,0.0,No,1.0,0.0,1155.0,6048.0,58.0,-87.79083940000001,41.8592527,72.0,Very Walkable,175000
29364100031033,2340  186TH ST,2004,299,828202.0,,,,,,,,,,,,-87.55909100000001,41.557776000000004,41.0,Car-Dependent,70000
15354140020000,180 SCOTTSWOOD,2005,206,815702.0,2-story,8.0,4.0,Partial basement,1.0,Yes,2.0,1.0,2385.0,9704.0,116.0,-87.8258463,41.8235441,46.0,Car-Dependent,610000
13184100341035,6430 W BELLE PLAINE AV,2006,299,170100.0,,,,,,,,,,,,-87.7877849,41.9553568,76.0,Very Walkable,253000
17093020111146,330 N JEFFERSON 2201,2012,299,280100.0,,,,,,,,,,,,-87.6437393,41.887685100000006,92.0,Walker's Paradise,525000
24123070830000,2914 W 101ST AVE,2007,234,821900.0,multilevel,7.0,3.0,Partial basement,0.0,No,2.0,0.0,1769.0,6150.0,40.0,-87.69468559999999,41.710170399999996,38.0,Car-Dependent,270000
30302080230000,17134 OAKWOOD,2003,203,827902.0,?,7.0,4.0,Slab basement,0.0,No,1.0,1.0,1317.0,6250.0,46.0,-87.5469445,41.5837376,39.0,Car-Dependent,109900
17044120281155,1122 N CLARK ST 2406,2009,299,81000.0,,,,,,,,,,,,-87.63186429999999,41.9024825,99.0,Walker's Paradise,380000
9154100000000,8900  ROBIN DR DES PLAINES,2018,295,806003.0,2.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,1250.0,2001.0,47.0,-87.85402739,42.04164496,62.0,Somewhat Walkable,110000
19351030680000,3747 W 79TH PL,2004,202,700401.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,940.0,4199.0,58.0,-87.71647270000001,41.748471,64.0,Somewhat Walkable,156500
2014000000000,1924  HIDDEN CREEK CIR PALATINE,2018,299,803606.0,,,,,,,1.0,,,325800.0,10.0,-88.01158618,42.14410431,39.0,Car-Dependent,99999
13162180240000,5033 W WINDSOR AVE,2015,203,150200.0,1-story,5.0,2.0,Full basement,0.0,No,1.0,0.0,1100.0,4375.0,94.0,-87.7538172,41.9631633,80.0,Very Walkable,420000
8104020000000,719 S CHRIS LN MOUNT PROSPECT,2018,278,805109.0,2.0,11.0,3.0,1.0,3.0,1.0,2.0,1.0,3012.0,8830.0,26.0,-87.96909752,42.05207604,56.0,Somewhat Walkable,618000
2022030000000,708  WHISPERING CT PALATINE,2018,299,803608.0,,,,,,,1.0,,,379287.0,10.0,-88.02619351,42.1479004,42.0,Car-Dependent,200000
10121100000000,2306  HARRISON ST EVANSTON,2018,205,809100.0,2.0,7.0,4.0,1.0,1.0,2.0,2.0,0.0,1680.0,8350.0,110.0,-87.70534735,42.06304248,81.0,Very Walkable,615000
14332000171042,2300 N COMMONWEALTH,2012,299,71400.0,,,,,,,,,,,,-87.6383401,41.9240027,94.0,Walker's Paradise,212500
17032280344039,270 E PEARSON ST 1501,2007,299,81300.0,,,,,,,,,,,,-87.6188307,41.89787329999999,96.0,Walker's Paradise,2500000
27064110300000,14032 NORWICH LN,2014,295,824113.0,2-story,6.0,3.0,Partial basement,1.0,Yes,2.0,1.0,2119.0,2787.0,14.0,-87.893846,41.633598,35.0,Car-Dependent,237500
14301020471003,2257 W BELMONT,2014,299,843700.0,,,,,,,,,,,,-87.68543340000001,41.939287799999995,83.0,Very Walkable,410000
7221070000000,375  ILLINOIS BLVD HOFFMAN ESTATES,2018,234,804709.0,4.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,1623.0,13840.0,59.0,-88.08950369,42.03291824,20.0,Car-Dependent,219000
25282030300000,11940 S WENTWORTH,2005,202,530501.0,1-story,6.0,4.0,Full basement,0.0,No,1.0,0.0,946.0,6200.0,101.0,-87.627758,41.676796,56.0,Somewhat Walkable,120000
4352010000000,1235  RALEIGH RD GLENVIEW,2018,204,802200.0,1.0,9.0,5.0,3.0,1.0,1.0,2.0,0.0,2582.0,9450.0,58.0,-87.79592589,42.07720388,68.0,Somewhat Walkable,390000
23332090311022,9748 MILL DR E 2E,2003,299,823801.0,,,,,,,,,,,,-87.8583061,41.6551162,47.0,Car-Dependent,169900
4324020000000,616  COBBLESTONE CIR GLENVIEW,2018,299,802004.0,,,,,,,1.0,,,315449.0,10.0,-87.85690079,42.06682851,24.0,Car-Dependent,75000
31332020031005,22641 PLEASANT DR 5,2014,299,830008.0,,,,,,,,,,,,-87.73275090000001,41.477551,33.0,Car-Dependent,43000
9202050000000,1454  ASHLAND AVE DES PLAINES,2018,299,806202.0,,,,,,,1.0,,,24200.0,10.0,-87.88825618,42.03659603,73.0,Very Walkable,175000
6182210000000,1250  LEAWOOD CT ELGIN,2018,234,804404.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,1266.0,8245.0,36.0,-88.24297765,42.04426467,29.0,Car-Dependent,159900
13202250120000,5825 W WAVELAND AVE,2012,202,150600.0,?,7.0,4.0,Full basement,0.0,Yes,2.0,0.0,814.0,3790.0,83.0,-87.7727396,41.947419700000005,74.0,Very Walkable,270000
9262040000000,703  EDGEMONT LN PARK RIDGE,2018,208,805501.0,2.0,9.0,4.0,1.0,2.0,1.0,3.0,1.0,4111.0,10948.0,13.0,-87.83325664,42.02291665,29.0,Car-Dependent,1150000
11312250130000,1742 W PRATT,2003,205,10702.0,2-story,8.0,4.0,Partial basement,0.0,No,1.0,1.0,2072.0,3597.0,105.0,-87.674787,42.0055114,92.0,Walker's Paradise,330000
14061060371009,2875 87TH ST,2005,299,20901.0,,,,,,,,,,,,-88.01481009999999,41.728843100000006,20.0,Car-Dependent,214000
7263030000000,609  NORTH POINT DR SCHAUMBURG,2018,234,804611.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1485.0,8750.0,39.0,-88.06416632,42.01067147,12.0,Car-Dependent,345000
7353120000000,495  CONWAY BAY  ROSELLE,2018,295,804607.0,2.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,1135.0,2356.0,43.0,-88.06117507,41.99303605,29.0,Car-Dependent,146200
15273270010000,1143 MORGAN,2006,207,818600.0,2-story,6.0,3.0,Partial basement,0.0,Yes,2.0,1.0,2366.0,7753.0,62.0,-87.8577569,41.8363856,55.0,Somewhat Walkable,430000
17102110241141,530 N LAKSHORE DR,2012,299,81402.0,,,,,,,,,,,,-87.61497390000001,41.8921349,90.0,Walker's Paradise,675000
7153090000000,30  FOREST PARK LN HOFFMAN ESTATES,2018,203,804709.0,1.0,4.0,3.0,2.0,0.0,2.0,2.0,0.0,1466.0,10533.0,57.0,-88.08047869,42.04110563,56.0,Somewhat Walkable,215000
25062090140000,8847 S WINCHESTER,2009,241,711300.0,,,,,,,,,,,,-87.66861209999999,41.7327815,70.0,Somewhat Walkable,180000
2271080000000,704  VALLEY LN PALATINE,2018,278,804106.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,1.0,3052.0,11700.0,34.0,-88.06073906,42.09470066,26.0,Car-Dependent,425000
30181330160000,873 CAMPBELL,2008,203,826201.0,?,6.0,3.0,crawlspace,0.0,Yes,1.0,0.0,1238.0,8250.0,66.0,-87.5499573,41.6094045,18.0,Car-Dependent,135000
14201140571002,3740 N SOUTHPORT AVE 2,2014,299,60400.0,,,,,,,,,,,,-87.664413,41.950114899999996,93.0,Walker's Paradise,425000
8282230000000,155  WILDWOOD RD ELK GROVE VILLAGE,2018,203,770400.0,1.0,6.0,3.0,4.0,0.0,2.0,1.0,1.0,1291.0,7150.0,55.0,-87.97969145,42.01911582,43.0,Car-Dependent,167000
2152000000000,207  JENNIFER LN PALATINE,2018,299,803610.0,,,,,,,1.0,,,218448.0,10.0,-88.04973580000001,42.12417322,58.0,Somewhat Walkable,167900
12141230700000,8526 W CASTLE ISLAND,2004,278,760802.0,2-story,6.0,3.0,Slab basement,1.0,No,3.0,0.0,2418.0,5002.0,19.0,-87.84075859999999,41.9618403,57.0,Somewhat Walkable,371000
4342040000000,2130  FIR ST GLENVIEW,2018,203,802100.0,1.0,8.0,4.0,3.0,1.0,2.0,1.0,1.0,1759.0,6750.0,70.0,-87.81181442,42.07632817,50.0,Somewhat Walkable,565000
16083210321005,427 S TAYLOR AV  3N,2003,299,812600.0,,,,,,,,,,,,-87.778405,41.880966,83.0,Very Walkable,207500
5063040000000,254  FRANKLIN RD GLENCOE,2018,208,800100.0,2.0,9.0,4.0,1.0,3.0,1.0,3.0,1.0,4013.0,13440.0,9.0,-87.76189454,42.14245887,34.0,Car-Dependent,1750000
13254290100000,2429 N MAPLEWOOD AVE,2012,204,830900.0,?,7.0,3.0,Full basement,0.0,Yes,1.0,1.0,1835.0,3150.0,109.0,-87.6909783,41.9258233,91.0,Walker's Paradise,524000
7162000000000,575  HILL DR HOFFMAN ESTATES,2018,299,804715.0,,,,,,,1.0,,,925040.0,10.0,-88.09331712,42.04627532,72.0,Very Walkable,70000
13253110030000,2643 N WHIPPLE,2007,211,220500.0,2-story,12.0,6.0,Full basement,0.0,Yes,2.0,0.0,2564.0,3810.0,103.0,-87.70342480000001,41.9299475,91.0,Walker's Paradise,625000
2173020000000,350  WILLOW RD INVERNESS,2018,204,803603.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,1802.0,38333.0,54.0,-88.09614537,42.116309,7.0,Car-Dependent,365000
28313010280000,6813 W 179TH PL,2006,211,825400.0,1-story,9.0,5.0,Full basement,0.0,No,3.0,2.0,2474.0,7605.0,32.0,-87.78482199999999,41.564943,41.0,Car-Dependent,265000
9333130000000,1835  PRATT ST DES PLAINES,2018,204,806600.0,5.0,7.0,4.0,4.0,0.0,2.0,1.0,1.0,2321.0,10260.0,61.0,-87.87881679,42.00220613,43.0,Car-Dependent,195000
30173140351023,1030 HIRSCH BLVD,2005,299,826100.0,,,,,,,,,,,,-87.53854240000001,41.6041159,45.0,Car-Dependent,86000
32253160040000,1850 218TH PL,2012,234,828503.0,multilevel,7.0,4.0,Partial basement,0.0,No,2.0,1.0,1722.0,10499.0,34.0,-87.57059740000001,41.4908248,29.0,Car-Dependent,85000
27093100340000,10162 W 151ST ST,2009,203,824114.0,1-story,6.0,4.0,Slab basement,0.0,No,2.0,0.0,1305.0,8680.0,46.0,-87.86759609999999,41.61589,47.0,Car-Dependent,168000
33312040180000,3026 E 224TH ST,2003,207,828504.0,1-story,6.0,3.0,Partial basement,0.0,Yes,2.0,0.0,1373.0,6820.0,21.0,-87.5473307,41.4828551,11.0,Car-Dependent,120000
6263650000000,5011  VALLEY LN STREAMWOOD,2018,299,804508.0,,,,,,,1.0,,,21105.0,10.0,-88.17937481,42.00487657,36.0,Car-Dependent,32000
17061290190000,1900 W DIVISION,2004,203,241400.0,1-story,4.0,2.0,Full basement,0.0,No,1.0,0.0,1012.0,2568.0,118.0,-87.67496820000001,41.9034961,95.0,Walker's Paradise,415000
19342030270000,8047 S KOLIN,2011,203,700301.0,1-story,4.0,2.0,Slab basement,0.0,No,1.0,0.0,1025.0,4391.0,50.0,-87.7302478,41.745595,52.0,Somewhat Walkable,125500
15213140560000,1912 HULL AV,2010,203,818100.0,1-story,5.0,2.0,Full basement,1.0,Yes,1.0,0.0,1015.0,5200.0,59.0,-87.87603349999999,41.8520299,52.0,Somewhat Walkable,200000
